date,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
2019-05-01,Maine,ME,Aggravated Assault Reported by Population,75.0,60.0,2019,1345.77,328329.95300000004,137082.0,5573.017677612073,-0.25693471344504276,0.30741255580784616,0.13348132009735353,0.019869355825537234,0.0005885491870173897
2019-05-01,Michigan,MI,Aggravated Assault Reported by Population,2783.0,1397.0,2019,9984.795,328329.95300000004,137082.0,27872.37995371963,0.03212411276979016,84.63341291618312,0.6675812433582023,0.0993727755843619,0.02183909849959194
2019-05-01,Minnesota,MN,Aggravated Assault Reported by Population,644.0,383.0,2019,5640.053,328329.95300000004,137082.0,11418.332416379775,-0.19619820232383156,11.062634093575982,0.2734845235412635,0.04070952629967746,0.005053675685855986
2019-05-01,Missouri,MO,Aggravated Assault Reported by Population,2112.0,900.0,2019,6140.475,328329.95300000004,137082.0,34394.73330646245,-0.03950013848211268,39.49893417126033,0.8238004384206788,0.12262677675255157,0.016573545106409692
2019-05-01,Mississippi,MS,Aggravated Assault Reported by Population,238.0,82.0,2019,2978.227,328329.95300000004,137082.0,7991.331755437043,-0.23953567774599632,2.1588588537945546,0.19140321702849772,0.028491317155973722,0.0018676627534685165
2019-05-01,Montana,MT,Aggravated Assault Reported by Population,324.0,198.0,2019,1070.123,328329.95300000004,137082.0,30276.893403842358,-0.23035581842011904,1.0560104213215051,0.7251725965677166,0.10794553384416519,0.0025425324879151234
2019-05-01,North Carolina,NC,Aggravated Assault Reported by Population,2590.0,1004.0,2019,10501.384,328329.95300000004,137082.0,24663.4157935754,0.011522800561716765,82.83918147425311,0.5907222062943399,0.08793192712169888,0.020324565258333857
2019-05-01,North Dakota,ND,Aggravated Assault Reported by Population,132.0,84.0,2019,763.724,328329.95300000004,137082.0,17283.730771849514,-0.25085038807789156,0.3070434697744436,0.41396875680147693,0.061621300445221704,0.0010358465691506058
2019-05-01,Nebraska,NE,Aggravated Assault Reported by Population,323.0,202.0,2019,1932.571,328329.95300000004,137082.0,16713.486852488215,-0.23046256097041995,1.9011985574158077,0.40031064273526606,0.05958822249776515,0.002534685165421558
2019-05-01,New Hampshire,NH,Aggravated Assault Reported by Population,103.0,58.0,2019,1360.783,328329.95300000004,137082.0,7569.171572543161,-0.2539459220366176,0.42688962039354345,0.18129190897871583,0.02698619885660265,0.0008082742168372152
2019-05-01,New Jersey,NJ,Aggravated Assault Reported by Population,971.0,548.0,2019,8891.258,328329.95300000004,137082.0,10920.839323299359,-0.16129338837543777,26.294925087142442,0.26156889028022867,0.038935825253138275,0.007619750141251805
2019-05-01,New Mexico,NM,Aggravated Assault Reported by Population,1032.0,447.0,2019,2099.634,328329.95300000004,137082.0,49151.42353381589,-0.15478209280708297,6.599526690152452,1.177243152181969,0.17523847581684493,0.008098436813359281
2019-05-01,Nevada,NV,Aggravated Assault Reported by Population,943.0,506.0,2019,3090.771,328329.95300000004,137082.0,30510.18661686679,-0.16428217978386292,8.877036732009644,0.7307602849343534,0.1087772889415672,0.007400025111431979
2019-05-01,New York,NY,Aggravated Assault Reported by Population,4113.0,2752.0,2019,19463.131,328329.95300000004,137082.0,21132.262840958116,0.17409170466998505,243.81527506568978,0.5061463113578315,0.07534238613176035,0.03227603741603365
2019-05-01,Ohio,OH,Aggravated Assault Reported by Population,1845.0,676.0,2019,11696.507,328329.95300000004,137082.0,15773.940031840275,-0.06800039941245256,65.72673378660642,0.3778072240906127,0.056238477140021184,0.014478310000627785
2019-05-01,Oklahoma,OK,Aggravated Assault Reported by Population,1173.0,460.0,2019,3960.676,328329.95300000004,137082.0,29616.156433901684,-0.1397313932146563,14.150012527184808,0.7093470513986949,0.1055898230385853,0.009204909284951974
2019-05-01,Oregon,OR,Aggravated Assault Reported by Population,678.0,431.0,2019,4216.116,328329.95300000004,137082.0,16081.151467369495,-0.19256895561360102,8.706262166705208,0.3851653539828211,0.05733377123010195,0.005320484650637202
2019-05-01,Pennsylvania,PA,Aggravated Assault Reported by Population,2283.0,1427.0,2019,12798.883,328329.95300000004,137082.0,17837.49410007108,-0.02124716238065905,88.99538291287116,0.4272321383926493,0.06359562050807903,0.017915437252809342
2019-05-01,Rhode Island,RI,Aggravated Assault Reported by Population,115.0,75.0,2019,1058.158,328329.95300000004,137082.0,10867.942216568794,-0.25266501143300685,0.3706276837922246,0.2603019329432565,0.03874723237642927,0.0009024420867599975
2019-05-01,South Carolina,SC,Aggravated Assault Reported by Population,1870.0,904.0,2019,5157.702,328329.95300000004,137082.0,36256.45684841815,-0.0653318356549301,29.37564072931232,0.8683912383090165,0.1292643382396609,0.014674493062966915
2019-05-01,South Dakota,SD,Aggravated Assault Reported by Population,192.0,116.0,2019,887.127,328329.95300000004,137082.0,21642.898931043695,-0.24444583505983764,0.5187719927581507,0.5183767371947687,0.07716294561285261,0.0015066859187645176
2019-05-01,Tennessee,TN,Aggravated Assault Reported by Population,2966.0,1588.0,2019,6830.325,328329.95300000004,137082.0,43423.9951978859,0.05165799947485457,61.70239347611394,1.040063487722247,0.1548186031096371,0.02327515851591437
2019-05-01,Texas,TX,Aggravated Assault Reported by Population,7044.0,2932.0,2019,28986.794,328329.95300000004,137082.0,24300.721218082963,0.48695411960191826,621.8834896735723,0.5820351800673527,0.08663882022821075,0.05527653964467324
2019-05-01,Utah,UT,Aggravated Assault Reported by Population,355.0,230.0,2019,3203.383,328329.95300000004,137082.0,11082.034211956548,-0.2270467993607912,3.4635918977517104,0.2654297261461086,0.039510529800165645,0.0027857994852156444
2019-05-01,Virginia,VA,Aggravated Assault Reported by Population,1074.0,581.0,2019,8556.642,328329.95300000004,137082.0,12551.652856342476,-0.15029890569444523,27.98962879880776,0.3006290827676312,0.04475012842739617,0.00842802435808902
2019-05-01,Vermont,VT,Aggravated Assault Reported by Population,83.0,68.0,2019,624.046,328329.95300000004,137082.0,13300.30158033222,-0.25608077304263555,0.1577553845658425,0.3185602334920926,0.04741926905206046,0.0006513277669659112
2019-05-01,Washington,WA,Aggravated Assault Reported by Population,1313.0,681.0,2019,7614.024,328329.95300000004,137082.0,17244.49515788235,-0.12478743617253052,30.448679508689235,0.4130290107159394,0.06148141458444671,0.010303534434051102
2019-05-01,Wisconsin,WI,Aggravated Assault Reported by Population,1058.0,609.0,2019,5824.581,328329.95300000004,137082.0,18164.39671797851,-0.1520067864992596,18.768944598849924,0.4350618987676894,0.06476111913220783,0.008302467198191978
2019-05-01,West Virginia,WV,Aggravated Assault Reported by Population,298.0,152.0,2019,1795.263,328329.95300000004,137082.0,16599.239220103125,-0.23313112472794242,1.6294229908411673,0.39757425723087036,0.05918089795809903,0.002338502103082428
2019-05-01,Wyoming,WY,Aggravated Assault Reported by Population,61.0,40.0,2019,580.116,328329.95300000004,137082.0,10515.138351640016,-0.2584291091492553,0.1077790060780717,0.25185180262780416,0.03748938861306653,0.0004786866721074769
2019-05-01,United States,,Aggravated Assault Reported by Population,68548.0,33271.0,2019,,328329.95300000004,137082.0,,7.0520479333083745,,,,0.537918262288907
2019-05-01,American Samoa,,Aggravated Assault Reported by Population,,,2019,,328329.95300000004,137082.0,,,,,,
2019-05-01,Puerto Rico,,Aggravated Assault Reported by Population,0.0,0.0,2019,,328329.95300000004,137082.0,,-0.26494040471761016,,,,0.0
2019-05-01,Guam,,Aggravated Assault Reported by Population,1.0,0.0,2019,,328329.95300000004,137082.0,,-0.26483366216730925,,,,7.847322493565196e-06
2019-05-01,U.S. Virgin Islands,,Aggravated Assault Reported by Population,,,2019,,328329.95300000004,137082.0,,,,,,
2019-05-01,Mariana Islands,,Aggravated Assault Reported by Population,,,2019,,328329.95300000004,137082.0,,,,,,
2019-06-01,Alaska,AK,Aggravated Assault Reported by Population,476.0,278.0,2019,733.603,328329.953,134900.0,64885.23084011379,-0.2141309507743825,1.063549106042116,1.579226448638155,0.231333868644169,0.003735325506937033
2019-06-01,Alabama,AL,Aggravated Assault Reported by Population,898.0,399.0,2019,4907.965,328329.953,134900.0,18296.788995031548,-0.16908559454740335,13.423547043848297,0.4453212654402983,0.06523313436946203,0.007046895599221546
2019-06-01,Arkansas,AR,Aggravated Assault Reported by Population,1160.0,540.0,2019,3020.985,328329.953,134900.0,38398.07215196368,-0.14111904636856798,10.673234555605715,0.934561691989981,0.13689979159171178,0.009102894092535627
2019-06-01,Arizona,AZ,Aggravated Assault Reported by Population,1932.0,944.0,2019,7291.843,328329.953,134900.0,26495.35926651191,-0.0587137975362744,42.907570714390474,0.6448643486057797,0.0944633143918793,0.015161027057567958
2019-06-01,California,CA,Aggravated Assault Reported by Population,9366.0,4962.0,2019,39437.61,328329.953,134900.0,23748.903648065894,0.7348103214006044,1125.0044410660273,0.5780190080482582,0.0846714373337516,0.07349802247473163
2019-06-01,Colorado,CO,Aggravated Assault Reported by Population,1298.0,786.0,2019,5758.486,328329.953,134900.0,22540.64696866503,-0.126388574427044,22.7652541588248,0.5486115314908362,0.08036366670025084,0.010185824596647623
2019-06-01,Connecticut,CT,Aggravated Assault Reported by Population,393.0,223.0,2019,3566.022,328329.953,134900.0,11020.683551587736,-0.22299058244935707,4.268409364405446,0.2682298378443791,0.03929179765691468,0.003083997739971122
2019-06-01,District of Columbia,DC,Aggravated Assault Reported by Population,366.0,217.0,2019,708.253,328329.953,134900.0,51676.44895256356,-0.2258726313074813,0.7895124877625771,1.2577409974649436,0.18424089271481547,0.0028721200326448618
2019-06-01,Delaware,DE,Aggravated Assault Reported by Population,258.0,192.0,2019,976.668,328329.953,134900.0,26416.34618928848,-0.23740082673997834,0.7674607257047913,0.6429412678102903,0.09418161082712484,0.0020246092033398204
2019-06-01,Florida,FL,Aggravated Assault Reported by Population,5.0,5.0,2019,21492.056,328329.953,134900.0,23.264409882423532,-0.26440669196610567,0.32729356252184527,0.000566227027670041,8.294408249985712e-05,3.9236612467825976e-05
2019-06-01,Georgia,GA,Aggravated Assault Reported by Population,1942.0,742.0,2019,10628.02,328329.953,134900.0,18272.453382662057,-0.05764637203326541,62.862418282014005,0.444728966665984,0.06514637115258867,0.01523950028250361
2019-06-01,Hawaii,HI,Aggravated Assault Reported by Population,176.0,57.0,2019,1415.615,328329.953,134900.0,12432.758906906185,-0.246153715864652,0.7588349394366709,0.302598009456252,0.044326238477011996,0.0013811287588674744
2019-06-01,Iowa,IA,Aggravated Assault Reported by Population,668.0,438.0,2019,3159.596,328329.953,134900.0,21141.94346365801,-0.19363638111661,6.42832037928626,0.5145688142143433,0.07537690024030332,0.005242011425701551
2019-06-01,Idaho,ID,Aggravated Assault Reported by Population,275.0,198.0,2019,1789.06,328329.953,134900.0,15371.20051870815,-0.23558620338486308,1.498466696396719,0.37411605217650273,0.0548025989220905,0.002158013685730429
2019-06-01,Illinois,IL,Aggravated Assault Reported by Population,3074.0,79.0,2019,12667.017,328329.953,134900.0,24267.74985776051,0.0631861949073516,118.59536390820853,0.5906470845229255,0.08652126817146229,0.02412266934521941
2019-06-01,Indiana,IN,Aggravated Assault Reported by Population,821.0,350.0,2019,6731.01,328329.953,134900.0,12197.277971656556,-0.17730477092057254,16.83111503993667,0.2968666940816851,0.043486683542276895,0.006442651767217026
2019-06-01,Kansas,KS,Aggravated Assault Reported by Population,934.0,479.0,2019,2912.635,328329.953,134900.0,32067.18315202557,-0.16524286273657102,8.285570856826457,0.7804756662080761,0.11432841401703153,0.0073293992089898926
2019-06-01,Kentucky,KY,Aggravated Assault Reported by Population,574.0,316.0,2019,4472.345,328329.953,134900.0,12834.430259740695,-0.20367018084489444,7.818738456676843,0.31237419451167087,0.04575830840681948,0.004504363111306422
2019-06-01,Louisiana,LA,Aggravated Assault Reported by Population,1605.0,790.0,2019,4658.285,328329.953,134900.0,34454.740317520285,-0.09361861148466818,22.771444873322295,0.8385858613104996,0.12284071841283462,0.012594952602172138
2019-06-01,Massachusetts,MA,Aggravated Assault Reported by Population,1556.0,857.0,2019,6894.883,328329.953,134900.0,22567.460535588492,-0.0988489964494122,32.675781938177295,0.5492641406211359,0.08045926451331617,0.012210433799987444
2019-06-01,Maryland,MD,Aggravated Assault Reported by Population,1502.0,738.0,2019,6054.954,328329.953,134900.0,24806.13395246273,-0.10461309416566071,27.699394541685326,0.6037506890084352,0.08844075699551922,0.011786678385334924
2019-06-01,Maine,ME,Aggravated Assault Reported by Population,54.0,43.0,2019,1345.77,328329.953,134900.0,4012.572727880693,-0.2591763070013616,0.2213370401816492,0.09766106858073755,0.014305936194386809,0.00042375541465252054
2019-06-01,Michigan,MI,Aggravated Assault Reported by Population,3022.0,1335.0,2019,9984.795,328329.953,134900.0,30266.01948262333,0.05763558229170488,91.90160755756574,0.7366375651761898,0.10790676529498444,0.02371460857555402
2019-06-01,Minnesota,MN,Aggravated Assault Reported by Population,676.0,391.0,2019,5640.053,328329.953,134900.0,11985.702971230943,-0.1927824407142028,11.612330197604603,0.29171721966020875,0.042732359904630375,0.005304790005650073
2019-06-01,Missouri,MO,Aggravated Assault Reported by Population,2092.0,916.0,2019,6140.475,328329.953,134900.0,34069.025604696704,-0.04163498948813065,39.124891234032496,0.8291980411820506,0.12146553833633422,0.01641659865653839
2019-06-01,Mississippi,MS,Aggravated Assault Reported by Population,270.0,109.0,2019,2978.227,328329.953,134900.0,9065.796529277319,-0.23611991613636757,2.449125590439201,0.22065030010119976,0.03232208248786935,0.0021187770732626027
2019-06-01,Montana,MT,Aggravated Assault Reported by Population,321.0,217.0,2019,1070.123,328329.953,134900.0,29996.551798251225,-0.23067604607102174,1.04623254705001,0.730079054268487,0.10694603816042292,0.002518990520434428
2019-06-01,North Carolina,NC,Aggravated Assault Reported by Population,2455.0,1034.0,2019,10501.384,328329.953,134900.0,23377.870954914135,-0.0028874437289045218,78.5213090808075,0.5689885301606391,0.08334860273504663,0.019265176721702554
2019-06-01,North Dakota,ND,Aggravated Assault Reported by Population,142.0,80.0,2019,763.724,328329.953,134900.0,18593.104315171448,-0.24978296257488256,0.33030433869675,0.4525332146719302,0.06628958078198093,0.0011143197940862578
2019-06-01,Nebraska,NE,Aggravated Assault Reported by Population,381.0,237.0,2019,1932.571,328329.953,134900.0,19714.670250148636,-0.22427149305296784,2.2425902488403184,0.4798307454886434,0.07028827483482515,0.0029898298700483396
2019-06-01,New Hampshire,NH,Aggravated Assault Reported by Population,109.0,68.0,2019,1360.783,328329.953,134900.0,8010.094188419462,-0.2533054667348122,0.4517569769213228,0.19495580788801592,0.02855821044048241,0.0008553581517986063
2019-06-01,New Jersey,NJ,Aggravated Assault Reported by Population,1026.0,568.0,2019,8891.258,328329.953,134900.0,11539.424454897158,-0.15542254810888836,27.784338969524356,0.2808553512915815,0.04114125304811521,0.00805135287839789
2019-06-01,New Mexico,NM,Aggravated Assault Reported by Population,1019.0,412.0,2019,2099.634,328329.953,134900.0,48532.268004804646,-0.15616974596099464,6.516393117505183,1.1812155131950268,0.1730310143966715,0.007996421620942934
2019-06-01,Nevada,NV,Aggravated Assault Reported by Population,947.0,548.0,2019,3090.771,328329.953,134900.0,30639.60416349189,-0.16385520958265934,8.914691182622624,0.7457301552956187,0.10923869843866824,0.007431414401406241
2019-06-01,New York,NY,Aggravated Assault Reported by Population,4200.0,2694.0,2019,19463.131,328329.953,134900.0,21579.261836135203,0.18337830654616322,248.97256388910702,0.5252126037385444,0.07693606169545185,0.03295875447297382
2019-06-01,Ohio,OH,Aggravated Assault Reported by Population,1692.0,612.0,2019,11696.507,328329.953,134900.0,14465.85719993157,-0.08433200960849002,60.27622415552199,0.3520811130139543,0.051574798547921866,0.01327766965911231
2019-06-01,Oklahoma,OK,Aggravated Assault Reported by Population,1140.0,434.0,2019,3960.676,328329.953,134900.0,28782.965332180673,-0.14325389737458594,13.751930333325392,0.7005418572806159,0.1026192653571929,0.008945947642664324
2019-06-01,Oregon,OR,Aggravated Assault Reported by Population,708.0,456.0,2019,4216.116,328329.953,134900.0,16792.70684203186,-0.18936667910457405,9.091495005939956,0.40871376191157144,0.05987066376240734,0.005555904325444158
2019-06-01,Pennsylvania,PA,Aggravated Assault Reported by Population,2241.0,1419.0,2019,12798.883,328329.953,134900.0,17509.34046353889,-0.025730349493296785,87.35814853602467,0.42615573991510164,0.062425661655105165,0.017585849708079603
2019-06-01,Rhode Island,RI,Aggravated Assault Reported by Population,124.0,70.0,2019,1058.158,328329.953,134900.0,11718.476824822004,-0.2517043284802987,0.39963332861074663,0.28521326502041494,0.04177962447545417,0.0009730679892020843
2019-06-01,South Carolina,SC,Aggravated Assault Reported by Population,1780.0,835.0,2019,5157.702,328329.953,134900.0,34511.49368459054,-0.07493866518201095,27.96183983859676,0.8399671682299041,0.12304305992866117,0.013968234038546048
2019-06-01,South Dakota,SD,Aggravated Assault Reported by Population,206.0,116.0,2019,887.127,328329.953,134900.0,23221.026978098966,-0.24295143935562508,0.5565991172300994,0.5651711413143784,0.08278941039712312,0.0016165484336744303
2019-06-01,Tennessee,TN,Aggravated Assault Reported by Population,2942.0,1531.0,2019,6830.325,328329.953,134900.0,43072.620995340636,0.04909617826763301,61.203115848525705,1.0483344423266865,0.15356585648973445,0.023086822776068806
2019-06-01,Texas,TX,Aggravated Assault Reported by Population,6551.0,2616.0,2019,28986.794,328329.953,134900.0,22599.946720565233,0.4343300423035754,578.3587082412795,0.5500548142746988,0.08057508678520849,0.051407809655345596
2019-06-01,Utah,UT,Aggravated Assault Reported by Population,403.0,245.0,2019,3203.383,328329.953,134900.0,12580.450105404196,-0.22192315694634807,3.931908548715323,0.3061926309730322,0.044852798618216214,0.003162470964906774
2019-06-01,Virginia,VA,Aggravated Assault Reported by Population,936.0,534.0,2019,8556.642,328329.953,134900.0,10938.870645750985,-0.16502937763596923,24.39319604812297,0.26623861267550036,0.03900011192555197,0.007345093853977023
2019-06-01,Vermont,VT,Aggravated Assault Reported by Population,61.0,52.0,2019,624.046,328329.953,134900.0,9774.920438557414,-0.2584291091492553,0.11594070431947465,0.23790950097630056,0.03485030617079142,0.0004786866721074769
2019-06-01,Washington,WA,Aggravated Assault Reported by Population,1227.0,664.0,2019,7614.024,328329.953,134900.0,16115.000425530574,-0.13396729549840777,28.45432578610944,0.3922192240407289,0.05745445216688204,0.009628664699604494
2019-06-01,Wisconsin,WI,Aggravated Assault Reported by Population,1024.0,572.0,2019,5824.581,328329.953,134900.0,17580.663742164455,-0.15563603320949015,18.16578380833868,0.4278916605021245,0.06267994895215578,0.00803565823341076
2019-06-01,West Virginia,WV,Aggravated Assault Reported by Population,351.0,145.0,2019,1795.263,328329.953,134900.0,19551.452906899995,-0.2274737695619948,1.919219697265939,0.4758582367682867,0.06970635967547907,0.0027544101952413835
2019-06-01,Wyoming,WY,Aggravated Assault Reported by Population,63.0,41.0,2019,580.116,328329.953,134900.0,10859.896986120017,-0.25821562404865356,0.11131274398227078,0.26431649125556905,0.038718548895462154,0.0004943813170946073
2019-06-01,Puerto Rico,,Aggravated Assault Reported by Population,0.0,0.0,2019,,328329.953,134900.0,,-0.26494040471761016,,,,0.0
2019-06-01,Guam,,Aggravated Assault Reported by Population,0.0,0.0,2019,,328329.953,134900.0,,-0.26494040471761016,,,,0.0
2019-06-01,Mariana Islands,,Aggravated Assault Reported by Population,,,2019,,328329.953,134900.0,,,,,,
2019-06-01,United States,,Aggravated Assault Reported by Population,67458.0,32590.0,2019,,328329.953,134900.0,,6.935698553480395,,,,0.5293646807709209
2019-06-01,U.S. Virgin Islands,,Aggravated Assault Reported by Population,,,2019,,328329.953,134900.0,,,,,,
2019-06-01,American Samoa,,Aggravated Assault Reported by Population,,,2019,,328329.953,134900.0,,,,,,
2019-07-01,Alaska,AK,Aggravated Assault Reported by Population,427.0,310.0,2019,733.603,328329.953,135537.0,58205.868841866795,-0.21936133573912653,0.9540661098318982,1.4100009725148326,0.20752008804844574,0.0033508067047523385
2019-07-01,Alabama,AL,Aggravated Assault Reported by Population,755.0,284.0,2019,4907.965,328329.953,135537.0,15383.157785355028,-0.18434977924043183,11.285944340874682,0.37264743004915263,0.05484522989860114,0.005924728482641722
2019-07-01,Arkansas,AR,Aggravated Assault Reported by Population,1234.0,533.0,2019,3020.985,328329.953,135537.0,40847.60434096826,-0.1332200976463015,11.354113311739184,0.9895078106666595,0.1456330541587693,0.00968359595705945
2019-07-01,Arizona,AZ,Aggravated Assault Reported by Population,1955.0,989.0,2019,7291.843,328329.953,135537.0,26810.78021016086,-0.056258718879353735,43.41837512765703,0.6494744760689292,0.0955878776584493,0.015341515474919958
2019-07-01,California,CA,Aggravated Assault Reported by Population,10000.0,5267.0,2019,39437.61,328329.953,135537.0,25356.50613716196,0.802485098291374,1201.1578486718208,0.6142455911122865,0.09040298668989065,0.07847322493565195
2019-07-01,Colorado,CO,Aggravated Assault Reported by Population,1416.0,863.0,2019,5758.486,328329.953,135537.0,24589.796693089123,-0.11379295349153798,24.834822718717962,0.5956725316719056,0.08766945458209183,0.011111808650888316
2019-07-01,Connecticut,CT,Aggravated Assault Reported by Population,337.0,195.0,2019,3566.022,328329.953,135537.0,9450.306251615946,-0.22896816526620736,3.6601881827089957,0.2289277914834082,0.03369296643862658,0.002644547680331471
2019-07-01,District of Columbia,DC,Aggravated Assault Reported by Population,402.0,212.0,2019,708.253,328329.953,135537.0,56759.378357733745,-0.22202989949664897,0.8671694537720109,1.3749606401575907,0.20236294773594488,0.0031546236424132086
2019-07-01,Delaware,DE,Aggravated Assault Reported by Population,267.0,201.0,2019,976.668,328329.953,135537.0,27337.846637752027,-0.23644014378727027,0.794232611485191,0.6622423324770602,0.09746701585597801,0.002095235105781907
2019-07-01,Florida,FL,Aggravated Assault Reported by Population,3.0,3.0,2019,21492.056,328329.953,135537.0,13.95864592945412,-0.26462017706670743,0.19637613751310715,0.0003381395162915892,4.976644949991428e-05,2.3541967480695588e-05
2019-07-01,Georgia,GA,Aggravated Assault Reported by Population,1530.0,638.0,2019,10628.02,328329.953,135537.0,14395.908174805843,-0.10162430275723557,49.52600410477932,0.34873192223719857,0.05132541084627223,0.01200640341515475
2019-07-01,Hawaii,HI,Aggravated Assault Reported by Population,180.0,72.0,2019,1415.615,328329.953,135537.0,12715.321609335871,-0.24572674566344843,0.7760811880602316,0.3080207579017634,0.04533365298785318,0.001412518048841735
2019-07-01,Iowa,IA,Aggravated Assault Reported by Population,570.0,348.0,2019,3159.596,328329.953,135537.0,18040.28109922914,-0.20409715104609805,5.485243437414923,0.43701458977376595,0.06431861248049835,0.004472973821332162
2019-07-01,Idaho,ID,Aggravated Assault Reported by Population,318.0,226.0,2019,1789.06,328329.953,135537.0,17774.697327087968,-0.23099627372192444,1.732772398015115,0.43058098806908945,0.06337173257172646,0.0024954485529537322
2019-07-01,Illinois,IL,Aggravated Assault Reported by Population,3315.0,59.0,2019,12667.017,328329.953,135537.0,26170.328815379347,0.08891114952986812,127.89317871038102,0.6339599393485208,0.09330449056226335,0.026013874066168622
2019-07-01,Indiana,IN,Aggravated Assault Reported by Population,1194.0,488.0,2019,6731.01,328329.953,135537.0,17738.794029425004,-0.13748979965833744,24.477894467337862,0.4297112530126675,0.06324372734406652,0.009369703057316844
2019-07-01,Kansas,KS,Aggravated Assault Reported by Population,745.0,432.0,2019,2912.635,328329.953,135537.0,25578.21354203324,-0.1854172047434408,6.6089403515371625,0.6196163151080323,0.09119343516347803,0.005846255257706071
2019-07-01,Kentucky,KY,Aggravated Assault Reported by Population,545.0,297.0,2019,4472.345,328329.953,135537.0,12186.000856374005,-0.2067657148036205,7.4237150851722635,0.2951982918635676,0.04344647749427982,0.0042767907589930316
2019-07-01,Louisiana,LA,Aggravated Assault Reported by Population,1635.0,688.0,2019,4658.285,328329.953,135537.0,35098.75415523095,-0.09041633497564122,23.1970793569358,0.8502454903196567,0.12513680660746707,0.012830372276979096
2019-07-01,Massachusetts,MA,Aggravated Assault Reported by Population,1675.0,942.0,2019,6894.883,328329.953,135537.0,24293.3781472434,-0.0861466329636053,35.174765261212706,0.5884919767514148,0.0866126401412626,0.013144265176721702
2019-07-01,Maryland,MD,Aggravated Assault Reported by Population,1421.0,775.0,2019,6054.954,328329.953,135537.0,23468.386382456414,-0.11325924074003349,26.205618937240246,0.5685070643394612,0.08367131537325752,0.011151045263356143
2019-07-01,Maine,ME,Aggravated Assault Reported by Population,104.0,77.0,2019,1345.77,328329.953,135537.0,7727.917846288741,-0.2538391794863167,0.42627874405354665,0.1872040035753959,0.027552173411411626,0.0008161215393307803
2019-07-01,Michigan,MI,Aggravated Assault Reported by Population,3087.0,1433.0,2019,9984.795,328329.953,135537.0,30917.0093126599,0.06457384806126328,93.87831321317188,0.7489453222755548,0.11022772483971441,0.02422468453763576
2019-07-01,Minnesota,MN,Aggravated Assault Reported by Population,798.0,426.0,2019,5640.053,328329.953,135537.0,14148.803211601027,-0.1797598495774932,13.708046594213718,0.34274595818641507,0.050444413023513386,0.006262163349865026
2019-07-01,Missouri,MO,Aggravated Assault Reported by Population,2259.0,949.0,2019,6140.475,328329.953,135537.0,36788.68491444066,-0.02380898358788061,42.248149759884996,0.8911830119369699,0.13116187911174906,0.017727101512963778
2019-07-01,Mississippi,MS,Aggravated Assault Reported by Population,242.0,86.0,2019,2978.227,328329.953,135537.0,8125.639852167078,-0.23910870754479271,2.1951421958751354,0.1968385718111618,0.028970162822460677,0.0018990520434427774
2019-07-01,Montana,MT,Aggravated Assault Reported by Population,282.0,177.0,2019,1070.123,328329.953,135537.0,26352.110925566496,-0.2348390055327568,0.9191201815205694,0.6383634979114216,0.09395259427177341,0.002212944943185385
2019-07-01,North Carolina,NC,Aggravated Assault Reported by Population,2189.0,899.0,2019,10501.384,328329.953,135537.0,20844.871495033414,-0.0312809621089435,70.01350125372204,0.5049540478434199,0.07431775616579105,0.017177788938414214
2019-07-01,North Dakota,ND,Aggravated Assault Reported by Population,110.0,74.0,2019,763.724,328329.953,135537.0,14403.108976541262,-0.25319872418451134,0.2558695581453697,0.3489063571808193,0.051351083704351416,0.0008632054742921715
2019-07-01,Nebraska,NE,Aggravated Assault Reported by Population,366.0,224.0,2019,1932.571,328329.953,135537.0,18938.502130064044,-0.2258726313074813,2.1542992941615657,0.45877343561199724,0.06752101992006825,0.0028721200326448618
2019-07-01,New Hampshire,NH,Aggravated Assault Reported by Population,108.0,65.0,2019,1360.783,328329.953,135537.0,7936.607085773412,-0.2534122092851131,0.4476124175000262,0.19225937061108414,0.028296208509835788,0.0008475108293050411
2019-07-01,New Jersey,NJ,Aggravated Assault Reported by Population,1082.0,618.0,2019,8891.258,328329.953,135537.0,12169.256588887647,-0.14944496529203805,29.30083310431321,0.2947926723975314,0.04338677953027355,0.008490802938037542
2019-07-01,New Mexico,NM,Aggravated Assault Reported by Population,1174.0,487.0,2019,2099.634,328329.953,135537.0,55914.50700455413,-0.1396246506643554,7.507601099068778,1.3544941570806073,0.199350746714124,0.009212756607445539
2019-07-01,Nevada,NV,Aggravated Assault Reported by Population,717.0,453.0,2019,3090.771,328329.953,135537.0,23198.09523254877,-0.18840599615186598,6.749560272376369,0.5619594293360678,0.08270765235535915,0.005626530227886245
2019-07-01,New York,NY,Aggravated Assault Reported by Population,4554.0,3045.0,2019,19463.131,328329.953,135537.0,23398.08533375231,0.22116516935268127,269.95739427404607,0.5668040651571811,0.0834206726097828,0.0357367066356959
2019-07-01,Ohio,OH,Aggravated Assault Reported by Population,1923.0,710.0,2019,11696.507,328329.953,135537.0,16440.80578928393,-0.05967448048898248,68.50542497108084,0.3982682951576116,0.05861603877520908,0.01509040115512587
2019-07-01,Oklahoma,OK,Aggravated Assault Reported by Population,1117.0,428.0,2019,3960.676,328329.953,135537.0,28202.25638249632,-0.14570897603150662,13.474479107302159,0.6831821209381177,0.1005488766701618,0.008765459225312324
