uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,categories,relevance_score
e84d3f90-8425-4c32-a06f-234cef48ed7f,Opinion: What Jussie Smollett's guilty verdicts tell us,"It's hard for me to think of Jussie Smollett without thinking of Amy Cooper. They each did something horrifically stupid and dangerous, echoing the worst of thi...","opinions, Opinion: What Jussie Smollett's guilty verdicts tell us - CNN","(CNN) It's hard for me to think of Jussie Smollett without thinking of Amy Cooper. They each did something horrifically stupid and dangerous, echoing the worst ...",https://www.cnn.com/2021/12/11/opinions/jussie-smollett-guilty-verdict-meaning-bailey/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211209215619-04-smollett-arrives-court-1209-super-tease.jpg,en,2021-12-11T23:26:23.000000Z,cnn.com,['general'],4.5914893
a683e91e-4114-4a63-b014-165676352399,A Michigan woman faces prison after trying to hire an assassin through a fake website,"Wendy Wein wanted her ex-husband dead. She came across a website, Rent-A-Hitman, and filled out an online form seeking someone to ""handle"" her problem. Now the ...","us, A Michigan woman tried to hire an assassin using fake website. She's not the only one - CNN","In July of 2020 the Michigan woman came across a website, Rent-A-Hitman , that promised to ""handle your delicate situation"" privately and in a timely manner.

T...",https://www.cnn.com/2021/12/12/us/hireahitman-website-cracks-crimes-cec/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211209161908-wendy-wein-devon-fauber-split-super-tease.jpg,en,2021-12-12T10:01:24.000000Z,cnn.com,['general'],2.4320722
5b779023-ae58-4ef1-ace0-c1c68b9fe58a,"Fueled by gun violence, cities across the country are breaking all-time homicide records this year","One of the fastest-growing cities in the country, the capital of Texas is nearing the end of its deadliest year on record in 2021 as cities nationwide are exper...","us, Fueled by gun violence, cities across the country are breaking all-time homicide records this year   - CNN","Austin, Texas (CNN) One of the fastest-growing cities in the country, the capital of Texas is nearing the end of its deadliest year on record in 2021 as cities ...",https://www.cnn.com/2021/12/12/us/homicides-major-cities-increase-end-of-year-2021/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211210162751-01-gun-violence-homicides-rise-2021-philadelphia-super-tease.jpg,en,2021-12-12T12:15:31.000000Z,cnn.com,['general'],7.751974
d3f29a14-278a-46e6-9829-7ae403604e56,Crypto heists are only getting bigger. Here's what you should know,,"tech, Crypto exchanges and software keep getting hacked. Here's what you should know - CNN","New York (CNN Business) Over the summer, an anonymous hacker stole roughly $600 million in cryptocurrency from Poly Network, a decentralized finance network man...",https://www.cnn.com/2021/12/12/tech/crypto-exchange-hacks-explainer/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211209095922-bitcoin-cellphone-1118-super-tease.jpg,en,2021-12-12T13:53:47.000000Z,cnn.com,['general'],3.5035028
b06dd6fc-6f25-428e-a807-f4008165f892,JonBenet Ramsey Murder Fast Facts,Read CNN's Fast Facts about the JonBenet Ramsey murder investigation. The 6-year-old beauty pageant queen was found murdered in her Colorado home in 1996.,"colorado, crime, law enforcement and corrections, crimes against persons, criminal offenses, homicide, jonbenet ramsey, murder, north america, patsy ramsey, southwestern united states, united states, burke ramsey, fast facts, accidents, accidents, disasters and safety, continents and regions, misc people, the americas, traffic accidents, death and dying, deaths and fatalities, society, cnn fast facts, boulder","CNN —

Here is some background information about the JonBenét Ramsey murder investigation. The 6-year-old beauty pageant queen was found murdered in her Boul...",https://www.cnn.com/2013/08/29/us/jonbenet-ramsey-murder-fast-facts/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/131024130849-jonbenet-ramsey.jpg?q=x_2,y_0,h_1078,w_1915,c_crop/w_800",en,2021-12-12T19:06:12.000000Z,cnn.com,['general'],4.03705
30e7a3a4-eaed-4750-b215-4b848fc40810,Opinion: What the Texas abortion decision portends for reproductive rights,"On Friday, the Supreme Court seemed to have sided in part with abortion providers challenging a Texas law banning abortions at six weeks, determining that provi...","opinions, Opinion: What the Texas abortion decision portends for reproductive rights - CNN","Mary Ziegler is a law professor at Florida State University College of Law and author of "" Abortion and the Law in America: Roe v. Wade to the Present ."" Follow...",https://www.cnn.com/2021/12/12/opinions/supreme-court-abortion-texas-ziegler/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211210095918-02-texas-abortion-law-scotus-super-tease.jpg,en,2021-12-12T19:51:13.000000Z,cnn.com,['general'],3.0945225
9e4c7bed-1b96-40d5-a606-40080b39ba06,There aren't enough skilled workers for Biden's big infrastructure plan,,"economy, There aren't enough skilled workers for Biden's big infrastructure plan - CNN","San Francisco (CNN Business) Biden's big infrastructure plan, which was passed last month, promises to create hundreds of thousands of new jobs, many of which w...",https://www.cnn.com/2021/12/13/economy/biden-infrastructure-law-worker-training/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211210174150-sixth-street-viaduct-replacement-project-infrastructure-project-041521-file-restricted-super-tease.jpg,en,2021-12-13T13:14:48.000000Z,cnn.com,['general'],2.2918944
28b306de-9052-47a7-bc02-0b80ffe99d71,Famous LA shopping center adds barbed-wire-like fence to deter smash and grabs,"As a recent wave of mob-led store robberies has put retailers, mall operators and communities on edge, one popular shopping center is keeping an unusual securit...","business, Los Angeles shopping center The Grove adds coil fencing to deter smash-and-grab robberies - CNN","New York (CNN Business) As a recent wave of mob-led store robberies has put retailers, mall operators and communities on edge, one popular shopping center is ke...",https://www.cnn.com/2021/12/13/business/the-grove-coil-fence/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211213134557-nordstrom-security-the-grove-la-1202-super-tease.jpg,en,2021-12-13T21:17:17.000000Z,cnn.com,['general'],7.308695
f9ef2dc9-b404-4297-9a2b-ee0f1667c3e1,Can Marvel's superheroes age well despite head traumas and explosions? A new scientific article investigates.,"As they swung from the skies, knocked out intergalactic super-villains and strutted away from an explosion with the perfect quip, we all probably thought the sa...","health, Can Marvel's superheroes age well despite head traumas and explosions? A new scientific article investigates.  - CNN","(CNN) As they swung from the skies, knocked out intergalactic super-villains and strutted away from an explosion with the perfect quip, we all probably thought ...",https://www.cnn.com/2021/12/13/health/marvel-superhero-aging-wellness/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211213124318-2-avengers-ageing-research-split-super-tease.jpg,en,2021-12-13T23:32:46.000000Z,cnn.com,['general'],3.2198105
9bd25466-cdd5-4c82-a19e-8659d1e39a6e,"4 men indicted in $750,000 murder-for-hire kidnapping plot to keep affair secret","A Texas businessman and three others accused of conspiring in a murder-for-hire kidnapping plot were arrested last week, the Justice Department said.","politics, 4 men indicted in $750, 000 murder-for-hire kidnapping plot to keep affair secret - CNNPolitics","(CNN) A Texas businessman and three others accused of conspiring in a murder-for-hire kidnapping plot were arrested last week, the Justice Department said.

Eri...",https://www.cnn.com/2021/12/13/politics/nashville-murder-for-hire-plot/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211213181120-nashville-shooting-victims-super-tease.jpg,en,2021-12-13T23:52:18.000000Z,cnn.com,['general'],4.623854
54783227-da5d-4f52-a7a4-50fabfba7424,"Group of workers at Citizen, the controversial real-time crime alert app, vote to unionize","A group of employees at the controversial real-time crime alert app, Citizen, voted in favor of forming a union.","tech, Group of workers at Citizen, the controversial real-time crime alert app, vote to unionize - CNN","(CNN Business) A group of employees at the controversial real-time crime alert startup, Citizen, voted in favor of forming a union.

The Communications Workers ...",https://www.cnn.com/2021/12/13/tech/citizen-app-union-vote/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210802164400-citizen-app-private-safety-agents-super-tease.jpg,en,2021-12-14T01:01:17.000000Z,cnn.com,['general'],11.89394
9e462744-2b58-4dfa-81ed-3172b1cd7326,Parents of Michigan high school shooting suspect to appear in court on manslaughter charges,James and Jennifer Crumbley each face four counts of involuntary manslaughter and have pleaded not guilty.,"us, Parents of Michigan high school shooting suspect to appear in court on manslaughter charges - CNN","(CNN) The parents of Ethan Crumbley , the 15-year-old charged in the deadly Michigan high school shooting last month, are expected to appear at a probable cause...",https://www.cnn.com/2021/12/14/us/michigan-school-shooting-crumbley-parents-probable-cause-hearing/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211204070547-01-crumbley-parents-split-super-tease.jpg,en,2021-12-14T07:02:10.000000Z,cnn.com,['general'],2.9786196
e6a7778f-4405-4c5d-ba27-49bdf984375e,UK bank fined for laundering trash bags full of cash,"NatWest has been fined £265 million ($350.9 million) for failing to prevent the laundering of nearly £400 million, in the first criminal money laundering case...","business, NatWest bank fined for laundering trash bags full of cash - CNN","London NatWest has been fined £265 million ($350.9 million) for failing to prevent the laundering of nearly £400 million, in the first criminal money launderi...",https://www.cnn.com/2021/12/14/business/natwest-bank-money-laundering-trash-bags/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211214050526-natwest-bank-logo-file-1203-restricted-super-tease.jpg,en,2021-12-14T10:29:44.000000Z,cnn.com,['general'],6.8374157
a625a313-0fd4-461f-86d8-5bb938dda572,Copenhagen: Europe's new capital of cool,Why the Danish capital is having a moment (and we all need to go now),"travel, Copenhagen: Europe's new capital of cool  - CNN","(CNN) — Brightly colored buildings contrast with pale Scandinavian stone, locals bike along cobbled streets and the sun bounces off the water that slices the ...",https://www.cnn.com/travel/article/copenhagen-denmark-capital-cool-cmd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211122162354-copenhage-nyhavn-june-2021-super-tease.jpg,en,2021-12-14T11:00:41.000000Z,cnn.com,['general'],2.4320722
f93b3aca-cb32-4573-8979-6fb93ed9c7cb,3 men convicted of killing Ahmaud Arbery will be sentenced on January 7,"A sentencing hearing has been scheduled for the three men convicted of murdering a 25-year-old Black jogger, Ahmaud Arbery, as he ran through their south Georgi...","us, Ahmaud Arbery killing: 3 men convicted will be sentenced on January 7 - CNN",(CNN) A sentencing hearing has been scheduled for the three men convicted of murdering Ahmaud Arbery as he ran through their south Georgia neighborhood on Febru...,https://www.cnn.com/2021/12/14/us/ahmaud-arbery-case-sentencing/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211124135108-arbery-defendants-mcmichael-bryan-split-super-tease.jpg,en,2021-12-14T16:11:07.000000Z,cnn.com,['general'],6.898828
522a23ac-5abd-4b86-ad6a-c8a0643c1869,Toronto police ask for help in identifying suspect in murder of billionaire philanthropists,"Toronto Police have released a video of a person they say is a suspect in the murders of Barry and Honey Sherman, the billionaire couple found murdered in their...","americas, Toronto police ask for help in identifying suspect in murder of billionaire philanthropists - CNN","Ottawa, Canada (CNN) Toronto Police have released a video of a person they say is a suspect in the murders of Barry and Honey Sherman, the billionaire couple fo...",https://www.cnn.com/2021/12/14/americas/toronto-billionaire-couple-homicide-suspect/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211214144046-01-toronto-police-billionaire-philanthropists-murder-presser-121421-super-tease.jpg,en,2021-12-14T19:50:48.000000Z,cnn.com,['general'],3.66496
7e440197-55cc-4597-9c84-8dbf2c7390ef,Outdoor recreation has historically excluded people of color. That's beginning to change,"Dubbed the ""adventure gap"" or ""nature gap,"" the lack of diversity in outdoor recreation in the US has become a hot topic -- and those studying the subject say i...","us, Outdoor recreation has historically excluded people of color. That's beginning to change - CNN","(CNN) In the United States, outdoor recreation and Whiteness have long gone hand in hand.

Dubbed the ""adventure gap"" or ""nature gap,"" the lack of diversity in ...",https://www.cnn.com/2021/12/14/us/national-parks-history-racism-wellness-cec/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211210123209-01-outdoor-recreation-changing-super-tease.jpg,en,2021-12-14T20:19:37.000000Z,cnn.com,['general'],2.2918944
